CaseID,Opened,YearOpened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,CategoryGroup,CategoryID,Request Type,Request Details,Address,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source
3310679,1/27/14 11:30,2014,,1/28/14 13:57,Open,open,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of FRANKLIN ST and MARKET ST,6,South of Market,SOUTHERN,37.77391,-122.4206,"(37.7740078350444, -122.420698900164)",Mobile/Open311
3310638,1/27/14 11:20,2014,1/28/14 8:22,1/28/14 8:22,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"20 SYCAMORE ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76275,-122.4199,"(37.762747679645, -122.419893164872)",Web Self Service
3310600,1/27/14 11:10,2014,1/28/14 11:20,1/28/14 11:20,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"32 SHERIDAN ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77272,-122.411,"(37.772755458394, -122.411130715311)",Mobile/Open311
3310556,1/27/14 11:02,2014,1/28/14 11:22,1/28/14 11:22,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"604 EDDY ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78297,-122.4131,"(37.784344378062, -122.410224931748)",Voice In
3310543,1/27/14 11:01,2014,1/28/14 11:23,1/28/14 11:23,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"225 ELLIS ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78297,-122.4131,"(37.785130771461, -122.409676528538)",Voice In
3310529,1/27/14 10:59,2014,1/28/14 11:20,1/28/14 11:20,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"324 HYDE ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78297,-122.4131,"(37.783912801622, -122.41579991358)",Voice In
3310528,1/27/14 10:59,2014,1/29/14 20:17,1/29/14 20:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"30 SHERIDAN ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77277,-122.4111,"(37.772772713597, -122.411121177249)",Voice In
3310513,1/27/14 10:57,2014,1/28/14 11:23,1/28/14 11:23,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"44 MCALLISTER ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78297,-122.4131,"(37.781158605603, -122.412731971419)",Voice In
3310496,1/27/14 10:54,2014,1/28/14 11:22,1/28/14 11:22,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"41 JONES ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78297,-122.4131,"(37.781665356085, -122.412272135012)",Voice In
3310490,1/27/14 10:52,2014,1/28/14 11:23,1/28/14 11:23,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"491 ELLIS ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78297,-122.4131,"(37.784566531527, -122.414144634047)",Voice In
3310485,1/27/14 10:51,2014,1/28/14 10:18,1/28/14 10:18,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,"344 ELLIS ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78509,-122.4119,"(37.785088154323, -122.411909161892)",Voice In
3310478,1/27/14 10:50,2014,1/28/14 8:23,1/28/14 8:23,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"491 ELLIS ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78297,-122.4131,"(37.784566531527, -122.414144634047)",Voice In
3310460,1/27/14 10:48,2014,1/28/14 11:21,1/28/14 11:21,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1020 MARKET ST, SAN FRANCISCO, CA, 94102",3,Downtown / Union Square,CENTRAL,37.78297,-122.4131,"(37.788763302721, -122.402093267746)",Voice In
3310450,1/27/14 10:46,2014,1/28/14 11:22,1/28/14 11:22,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"240 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78297,-122.4131,"(37.783373805941, -122.41318826665)",Voice In
3310438,1/27/14 10:44,2014,1/28/14 11:23,1/28/14 11:23,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"976 MARKET ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78279,-122.4098,"(37.782791673082, -122.409967181639)",Voice In
3310419,1/27/14 10:42,2014,1/28/14 11:21,1/28/14 11:21,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of CHARLES J BRENHAM PL and MCALLISTER ST,6,Civic Center,TENDERLOIN,37.78098,-122.4129,"(37.7809937749427, -122.413148141072)",Mobile/Open311
3310219,1/27/14 10:00,2014,1/28/14 9:24,1/28/14 9:24,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"710 POWELL ST, SAN FRANCISCO, CA, 94108",3,Nob Hill,CENTRAL,37.79122,-122.4088,"(37.791219348485, -122.408793064828)",Voice In
3310100,1/27/14 9:37,2014,1/28/14 10:19,1/28/14 10:19,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"177 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78186,-122.4135,"(37.781777596752, -122.413569924381)",Voice In
3310075,1/27/14 9:33,2014,1/27/14 11:19,1/27/14 11:19,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of CLEVELAND ST and SHERMAN ST,6,South of Market,SOUTHERN,37.77696,-122.4065,"(37.7769639945467, -122.40647131008)",Voice In
3310063,1/27/14 9:30,2014,1/30/14 14:21,1/30/14 14:21,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"569 CAPP ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.75762,-122.4178,"(37.757643917397, -122.417721629606)",Mobile/Open311
3309919,1/27/14 9:03,2014,1/28/14 14:16,1/28/14 14:16,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1570 CALIFORNIA ST, SAN FRANCISCO, CA, 94109",3,Polk Gulch,NORTHERN,37.7907,-122.4202,"(37.79085890097, -122.419518304947)",Voice In
3309875,1/27/14 8:55,2014,1/28/14 11:22,1/28/14 11:22,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of JUNIPER ST and FOLSOM ST,6,South of Market,SOUTHERN,37.77234,-122.4134,"(37.7723426438113, -122.413419476497)",Voice In
3309857,1/27/14 8:50,2014,1/31/14 8:19,1/31/14 8:19,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 3RD ST and MARIN ST,10,Central Waterfront,BAYVIEW,37.749,-122.3875,"(37.7490046161992, -122.38745615937)",Voice In
3309796,1/27/14 8:37,2014,1/28/14 11:24,1/28/14 11:24,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"209 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Civic Center,TENDERLOIN,37.78179,-122.414,"(37.781695725669, -122.414185346548)",Voice In
3309792,1/27/14 8:37,2014,1/31/14 8:19,1/31/14 8:19,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MISSION ST and GENEVA AVE,11,Crocker Amazon,INGLESIDE,37.71646,-122.441,"(37.7164594702207, -122.441019512975)",Voice In
3309756,1/27/14 8:32,2014,1/28/14 14:16,1/28/14 14:16,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of BATTERY ST and MERCHANT ST,3,Financial District,CENTRAL,37.79543,-122.4003,"(37.7954484578138, -122.400412793836)",Mobile/Open311
3309734,1/27/14 8:29,2014,1/30/14 14:21,1/30/14 14:21,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"40 SAN CARLOS ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76215,-122.4203,"(37.762152151884, -122.420289998118)",Voice In
3309447,1/27/14 6:56,2014,1/28/14 11:21,1/28/14 11:21,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1097 HOWARD ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77799,-122.4093,"(37.778096112899, -122.40897942807)",Voice In
3309403,1/27/14 6:19,2014,1/27/14 10:17,1/27/14 10:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"971 EDDY ST, SAN FRANCISCO, CA, 94109",5,Cathedral Hill,NORTHERN,37.78257,-122.4236,"(37.782495828837, -122.423608726284)",Mobile/Open311
3309373,1/27/14 5:50,2014,1/28/14 8:23,1/28/14 8:23,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of TREAT AVE and FLORIDA ST,9,Mission,MISSION,37.76869,-122.4118,"(37.7686928417827, -122.411758944213)",Voice In
3309352,1/27/14 5:05,2014,1/28/14 11:24,1/28/14 11:24,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of BRANNAN ST and 5TH ST,6,South of Market,SOUTHERN,37.77657,-122.3988,"(37.7765682569267, -122.398755469561)",Voice In
3308927,1/26/14 18:49,2014,1/26/14 23:23,1/26/14 23:23,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of DIVISADERO ST and LOMBARD ST,2,Cow Hollow,NORTHERN,37.79895,-122.4425,"(37.7990000854389, -122.442647987747)",Mobile/Open311
3308708,1/26/14 16:50,2014,1/28/14 8:24,1/28/14 8:24,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"2141 MISSION ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76269,-122.4194,"(37.762676741811, -122.41925857283)",Twitter
3308648,1/26/14 16:29,2014,1/29/14 7:16,1/29/14 7:16,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"219 FILLMORE ST, SAN FRANCISCO, CA, 94117",5,Lower Haight,NORTHERN,37.77148,-122.4304,"(37.771478562502, -122.43046008679)",Mobile/Open311
3308594,1/26/14 16:05,2014,1/26/14 23:20,1/26/14 23:20,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"405 SPEAR ST, SAN FRANCISCO, CA, 94105",6,Rincon Hill,SOUTHERN,37.78853,-122.3891,"(37.78880359423, -122.389313007105)",Mobile/Open311
3308521,1/26/14 15:38,2014,2/5/14 19:18,2/5/14 19:18,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1350 VERMONT ST, SAN FRANCISCO, CA, 94110",10,Potrero Hill,MISSION,37.75246,-122.4034,"(37.752519836339, -122.403483303619)",Mobile/Open311
3308418,1/26/14 14:53,2014,1/31/14 8:18,1/31/14 8:18,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"4427 MISSION ST, SAN FRANCISCO, CA, 94112",11,Excelsior,INGLESIDE,37.72725,-122.4328,"(37.727246163685, -122.432779231231)",Voice In
3308347,1/26/14 14:25,2014,1/28/14 8:20,1/28/14 8:20,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 15TH ST and CAPP ST,9,Mission,MISSION,37.76665,-122.4188,"(37.7667393427143, -122.418734442385)",Mobile/Open311
3308147,1/26/14 13:17,2014,1/27/14 16:20,1/27/14 16:20,Closed,"Case Transferred - Municipal Haz Waste Mgmt Program, DPH Jeff Nalle, Inspector 415-252-3976",DPH - Environmental Health - G,Homeless Concerns,Needles,needle,Medical Waste,Needles,Not associated with a specific address,,,,37.78117,-122.4094,,Integrated Agency
3308116,1/26/14 13:03,2014,1/26/14 23:19,1/26/14 23:19,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 11TH ST and MARKET ST,6,South of Market,TENDERLOIN,37.77575,-122.4187,"(37.7755581845793, -122.418658416618)",Mobile/Open311
3307942,1/26/14 11:51,2014,1/26/14 14:18,1/26/14 14:18,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of ELLIS ST and POLK ST,6,Tenderloin,NORTHERN,37.78403,-122.4194,"(37.7840291634987, -122.419364247414)",Voice In
3307928,1/26/14 11:44,2014,1/30/14 14:19,1/30/14 14:19,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"599 VALENCIA ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76335,-122.4217,"(37.763554592584, -122.421407071207)",Voice In
3307926,1/26/14 11:44,2014,1/28/14 8:21,1/28/14 8:21,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MASON ST and TURK ST,6,Tenderloin,TENDERLOIN,37.78329,-122.409,"(37.7832878821779, -122.408952214449)",Voice In
3307781,1/26/14 10:44,2014,1/28/14 8:19,1/28/14 8:19,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of TEHAMA ST and 8TH ST,6,South of Market,SOUTHERN,37.77579,-122.4111,"(37.7757938053201, -122.411069277528)",Voice In
3307719,1/26/14 10:19,2014,1/28/14 8:22,1/28/14 8:22,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of HALLAM ST and FOLSOM ST,6,South of Market,SOUTHERN,37.77595,-122.4089,"(37.7759531667036, -122.408845714946)",Voice In
3307516,1/26/14 8:23,2014,1/28/14 8:22,1/28/14 8:22,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"95 MCCOPPIN ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77155,-122.4224,"(37.771102027266, -122.422051190666)",Voice In
3307411,1/26/14 2:08,2014,1/28/14 8:20,1/28/14 8:20,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"500 BRYANT ST, SAN FRANCISCO, CA, 94107",6,South of Market,SOUTHERN,37.78133,-122.3962,"(37.781258958915, -122.396140782419)",Mobile/Open311
3307256,1/25/14 19:56,2014,1/26/14 11:16,1/26/14 11:16,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of JONES ST and PACIFIC AVE,3,Russian Hill,CENTRAL,37.79591,-122.415,"(37.7958773982115, -122.415005597499)",Mobile/Open311
3307153,1/25/14 18:34,2014,1/26/14 20:15,1/26/14 20:15,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of STEVENSON ST and 14TH ST,9,Mission,MISSION,37.76819,-122.4214,"(37.7681900032667, -122.421364418123)",Web Self Service
3307089,1/25/14 18:01,2014,1/29/14 21:19,1/29/14 21:19,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,"900 MARKET ST, SAN FRANCISCO, CA, 94102",3,Downtown / Union Square,TENDERLOIN,37.78404,-122.4081,"(37.784023962925, -122.408116530458)",Voice In
3307076,1/25/14 17:58,2014,1/26/14 23:22,1/26/14 23:22,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"155 EDDY ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78434,-122.4102,"(37.784344378062, -122.410224931748)",Voice In
3306967,1/25/14 17:21,2014,1/28/14 8:21,1/28/14 8:21,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 17TH ST and SHOTWELL ST,9,Mission,MISSION,37.76363,-122.4162,"(37.7636351799971, -122.416227315149)",Voice In
3306962,1/25/14 17:18,2014,1/28/14 8:19,1/28/14 8:19,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"262 SHOTWELL ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76424,-122.4164,"(37.764296289979, -122.416395003999)",Voice In
3306793,1/25/14 16:06,2014,1/27/14 13:07,1/27/14 13:07,Closed,Case Resolved -,Clear Channel - Transit Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MISSION ST and 20TH ST,9,Mission,MISSION,37.75863,-122.4191,"(37.7586326659361, -122.41905270146)",Voice In
3306529,1/25/14 14:54,2014,1/28/14 8:20,1/28/14 8:20,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"3073 16TH ST, SAN FRANCISCO, CA, 94103",9,Mission,MISSION,37.76477,-122.4212,"(37.764902291689, -122.42122419415)",Mobile/Open311
3306396,1/25/14 14:20,2014,1/26/14 23:24,1/26/14 23:24,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,"2400 BRYANT ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.75582,-122.4094,"(37.755823176242, -122.409579590006)",Mobile/Open311
3306135,1/25/14 13:09,2014,1/30/14 8:17,1/30/14 8:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of STEVENSON ST and DUBOCE AVE,9,South of Market,MISSION,37.76992,-122.4216,"(37.7699178323266, -122.421582480518)",Voice In
3306091,1/25/14 12:54,2014,1/28/14 9:25,1/28/14 9:25,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of GOLDEN GATE AVE and JONES ST,6,Tenderloin,TENDERLOIN,37.78207,-122.4122,"(37.7820729735132, -122.412220705195)",Voice In
3306038,1/25/14 12:38,2014,1/30/14 8:17,1/30/14 8:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of DUBOCE AVE and CHURCH ST,8,Duboce Triangle,PARK,37.76945,-122.4291,"(37.7694561645459, -122.429128105966)",Voice In
3305951,1/25/14 12:16,2014,1/28/14 9:25,1/28/14 9:25,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"19 LAUSSAT ST, SAN FRANCISCO, CA, 94102",5,Mint Hill,NORTHERN,37.77196,-122.4274,"(37.771893397093, -122.427501222483)",Voice In
3305862,1/25/14 11:50,2014,1/25/14 16:16,1/25/14 16:16,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"1085 IOWA ST, SAN FRANCISCO, CA, 94107",10,Central Waterfront,BAYVIEW,37.75267,-122.3912,"(37.752854442957, -122.39161026124)",Mobile/Open311
3305815,1/25/14 11:37,2014,1/28/14 9:28,1/28/14 9:28,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"311 OAK ST, SAN FRANCISCO, CA, 94102",5,Lower Haight,NORTHERN,37.77474,-122.4243,"(37.774619999658, -122.424753499642)",Voice In
3305787,1/25/14 11:30,2014,1/25/14 15:18,1/25/14 15:18,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of SHOTWELL ST and 16TH ST,9,Mission,MISSION,37.76525,-122.4164,"(37.765249409965, -122.416387642122)",Voice In
3305711,1/25/14 11:04,2014,1/28/14 12:19,1/28/14 12:19,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of LARKIN ST and CHESTNUT ST,2,Russian Hill,CENTRAL,37.8027,-122.4215,"(37.8026948184349, -122.421480492504)",Voice In
3305689,1/25/14 10:57,2014,1/28/14 8:23,1/28/14 8:23,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Not associated with a specific address,,,,0,0,,Web Self Service
3305683,1/25/14 10:54,2014,1/28/14 11:23,1/28/14 11:23,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of DODGE ST and TURK ST,6,Tenderloin,TENDERLOIN,37.78242,-122.417,"(37.7824203080071, -122.416983014922)",Voice In
3305675,1/25/14 10:52,2014,1/28/14 10:19,1/28/14 10:19,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of JULIAN AVE and 15TH ST,9,Mission,MISSION,37.7666,-122.4211,"(37.7665993360598, -122.421056485527)",Web Self Service
3305638,1/25/14 10:39,2014,1/25/14 15:18,1/25/14 15:18,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"155 CALEDONIA ST, SAN FRANCISCO, CA, 94103",9,Mission,MISSION,37.76567,-122.4214,"(37.765668432712, -122.421378627772)",Voice In
3305591,1/25/14 10:16,2014,1/29/14 7:16,1/29/14 7:16,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"203 FILLMORE ST, SAN FRANCISCO, CA, 94117",5,Lower Haight,NORTHERN,37.77144,-122.4304,"(37.771336114693, -122.430469973642)",Mobile/Open311
3305444,1/25/14 9:22,2014,1/28/14 9:24,1/28/14 9:24,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of RAUSCH ST and FOLSOM ST,6,South of Market,SOUTHERN,37.77588,-122.4089,"(37.7758735177104, -122.408946797118)",Voice In
