CaseID,Opened,YearOpened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source,Media URL
6244256,08/27/2016 10:04:40 AM,2016,10/17/2016 06:39:07 PM,10/17/2016 06:39:07 PM,Closed,Case Resolved - 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1740 SACRAMENTO ST, SAN FRANCISCO, CA, 94109",3,Polk Gulch,NORTHERN,37.79168,-122.4216,"(37.791516940988, -122.421574443778)",Mobile/Open311,
6244570,08/27/2016 12:25:07 PM,2016,10/17/2016 06:38:27 PM,10/17/2016 06:38:27 PM,Closed,Case Resolved - Completed by zone personnel,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 7TH ST and BRYANT ST,6,South of Market,SOUTHERN,37.77417,-122.4048,"(37.7742809188456, -122.404748602834)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c1e90cdf86a0aa5fd9bf93/report.jpg
6244902,08/27/2016 02:32:03 PM,2016,10/17/2016 06:37:39 PM,10/17/2016 06:37:39 PM,Closed,Case Resolved - 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of GOLDEN GATE AVE and POLK ST,6,Civic Center,NORTHERN,37.7813,-122.4189,"(37.7812358092306, -122.418808557726)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c206ccdf86a0aa5fd9c19c/photo_20160827_143109.jpg
6245822,08/27/2016 09:54:25 PM,2016,10/17/2016 06:35:20 PM,10/17/2016 06:35:20 PM,Closed,Case Resolved - Completed......,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of OFARRELL ST and HYDE ST,6,Tenderloin,TENDERLOIN,37.78537,-122.4163,"(37.7853759283045, -122.416259782281)",Voice In,
6246162,08/28/2016 07:22:37 AM,2016,08/29/2016 02:55:34 PM,08/29/2016 02:55:34 PM,Closed,"Case Transferred - DPH Environmental Health
 415-252-3800",DPH - Environmental Health - G,Homeless Concerns,Medical Waste,needle,Intersection of CARL ST and COLE ST,5,Cole Valley,PARK,37.7658,-122.45,"(37.765800070469, -122.449958075232)",Voice In,
6246296,08/28/2016 08:43:48 AM,2016,10/17/2016 06:34:46 PM,10/17/2016 06:34:46 PM,Closed,Case Resolved - cleaned,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"150 8TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77679,-122.4125,"(37.776708051497, -122.412477965315)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c306aadf86a0aa5fd9cf54/report.jpg
6246418,08/28/2016 09:47:52 AM,2016,10/17/2016 06:34:12 PM,10/17/2016 06:34:12 PM,Closed,Case Resolved - REMOVED,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"67 BELCHER ST, SAN FRANCISCO, CA, 94114",8,Duboce Triangle,PARK,37.76822,-122.4299,"(37.768195706653, -122.429990437653)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c315b1df86a0aa5fd9d0e3/report.jpg
6246424,08/28/2016 09:51:31 AM,2016,10/17/2016 06:34:11 PM,10/17/2016 06:34:11 PM,Closed,Case Resolved - DUPLICATE,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"67 BELCHER ST, SAN FRANCISCO, CA, 94114",8,Duboce Triangle,PARK,37.76823,-122.4299,"(37.768195706653, -122.429990437653)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c3168cdf86a0aa5fd9d0f0/report.jpg
6246957,08/28/2016 01:12:21 PM,2016,10/17/2016 06:21:17 PM,10/17/2016 06:21:17 PM,Closed,Case Resolved - 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"301 LANGTON ST, SAN FRANCISCO, CA, 94103",6,Showplace Square,SOUTHERN,37.77361,-122.405,"(37.77369158766, -122.404959866515)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c3459edf86a0aa5fd9d6a6/report.jpg
6246964,08/28/2016 01:13:35 PM,2016,10/17/2016 06:32:32 PM,10/17/2016 06:32:32 PM,Closed,Case Resolved - 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"301 LANGTON ST, SAN FRANCISCO, CA, 94103",6,Showplace Square,SOUTHERN,37.77371,-122.405,"(37.77369158766, -122.404959866515)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c345e5df86a0aa5fd9d6ca/report.jpg
6246969,08/28/2016 01:16:28 PM,2016,10/17/2016 06:21:16 PM,10/17/2016 06:21:16 PM,Closed,Case Resolved - cleaned,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 7TH ST and BRYANT ST,6,South of Market,SOUTHERN,37.77422,-122.4049,"(37.7742809188456, -122.404748602834)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c34696df86a0aa5fd9d6f4/report.jpg
6247115,08/28/2016 02:13:54 PM,2016,10/17/2016 06:21:01 PM,10/17/2016 06:21:01 PM,Closed,Case Resolved - 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1235 MISSION ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77657,-122.4134,"(37.776777461754, -122.413755445544)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c35409df86a0aa5fd9d85a/report.jpg
6247213,08/28/2016 03:02:03 PM,2016,10/17/2016 06:20:51 PM,10/17/2016 06:20:51 PM,Closed,Case Resolved - done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"120 8TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77691,-122.4129,"(37.777028419409, -122.412881003905)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c35f4cdf86a0aa5fd9d97f/report.jpg
6247358,08/28/2016 04:02:56 PM,2016,10/17/2016 06:31:06 PM,10/17/2016 06:31:06 PM,Closed,Case Resolved -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of LARKIN ST and FULTON ST,6,Civic Center,TENDERLOIN,37.77958,-122.4168,"(37.77958431741, -122.416768262915)",Voice In,
6247495,08/28/2016 05:01:39 PM,2016,10/17/2016 06:20:20 PM,10/17/2016 06:20:20 PM,Closed,Case Resolved - done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1155 JUNIPERO SERRA BLVD, SAN FRANCISCO, CA, 94132",11,Merced Heights,TARAVAL,37.71723,-122.4723,"(37.717232731104, -122.472256086057)",Voice In,
6248331,08/29/2016 06:31:00 AM,2016,10/17/2016 06:18:33 PM,10/17/2016 06:18:33 PM,Closed,Case Resolved - done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"146 DOLORES ST, SAN FRANCISCO, CA, 94103",8,Mission Dolores,MISSION,37.76711,-122.4269,"(37.767114086233, -122.426881884222)",Voice In,
6248664,08/29/2016 08:28:32 AM,2016,10/17/2016 06:28:35 PM,10/17/2016 06:28:35 PM,Closed,Case Resolved - done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"61 LAUSSAT ST, SAN FRANCISCO, CA, 94102",5,Mint Hill,NORTHERN,37.77185,-122.428,"(37.77185588137, -122.428036696097)",Voice In,
6248814,08/29/2016 08:49:59 AM,2016,10/17/2016 06:28:15 PM,10/17/2016 06:28:15 PM,Closed,Case Resolved - done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"166 GERMANIA ST, SAN FRANCISCO, CA, 94117",5,Duboce Triangle,PARK,37.77066,-122.4314,"(37.770667289927, -122.43137605047)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c4599cdf86a0aa5fd9ec41/report.jpg
6248817,08/29/2016 08:50:17 AM,2016,10/17/2016 06:17:18 PM,10/17/2016 06:17:18 PM,Closed,Case Resolved - Needle not found just foun needle caps. (EG),DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1 BUSH ST, SAN FRANCISCO, CA, 94104",3,Financial District,CENTRAL,37.79113,-122.4001,"(37.791131809239, -122.40012779964)",Voice In,
6249171,08/29/2016 09:37:17 AM,2016,10/17/2016 06:16:22 PM,10/17/2016 06:16:22 PM,Closed,Case Resolved - cleaned,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 5TH ST and BLUXOME ST,6,South of Market,SOUTHERN,37.77581,-122.398,"(37.7759411609503, -122.39796943063)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c464b5df86a0aa5fd9f0aa/report.jpg
6250236,08/29/2016 11:50:19 AM,2016,10/17/2016 06:26:08 PM,10/17/2016 06:26:08 PM,Closed,Case Resolved - cleaned,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1 SUMNER ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77681,-122.411,"(37.776424032123, -122.410597194463)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c483e3df86a0aa5fd9f9fc/report.jpg
6251373,08/29/2016 02:41:48 PM,2016,10/17/2016 06:10:10 PM,10/17/2016 06:10:10 PM,Closed,Case Resolved - 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"241 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Civic Center,TENDERLOIN,37.78165,-122.4144,"(37.781658510475, -122.414478852129)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c4ac11df86a0aa5fda0523/report.jpg
6253869,08/30/2016 09:06:01 AM,2016,10/17/2016 07:10:35 PM,10/17/2016 07:10:35 PM,Closed,Case Resolved - cleaned,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"775 MINNA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77602,-122.4138,"(37.776067318248, -122.413694640008)",Mobile/Open311,
6254247,08/30/2016 09:48:50 AM,2016,10/17/2016 07:09:56 PM,10/17/2016 07:09:56 PM,Closed,Case Resolved - cleaned,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of JULIA ST and MINNA ST,6,South of Market,SOUTHERN,37.77768,-122.412,"(37.7776190488903, -122.411870350648)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c5b8ebdf8605cb94d80eda/report.jpg
6255625,08/30/2016 01:20:34 PM,2016,10/18/2016 01:00:10 AM,10/18/2016 01:00:10 AM,Closed,Case Resolved - 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of RUSS ST and TULIP ALY,6,South of Market,SOUTHERN,37.77945,-122.409,"(37.7794772284125, -122.409046000251)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c5ea8adf8605cb94d819fb/report.jpg
6255719,08/30/2016 01:37:57 PM,2016,10/18/2016 12:59:52 AM,10/18/2016 12:59:52 AM,Closed,Case Resolved - 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of MINNA ST and 11TH ST,6,South of Market,SOUTHERN,37.7739,-122.4166,"(37.7739062819424, -122.416575704897)",Voice In,
6256072,08/30/2016 02:31:04 PM,2016,10/18/2016 02:40:04 AM,10/18/2016 02:40:04 AM,Closed,Case Resolved - 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 12TH ST and STEVENSON ST,6,South of Market,SOUTHERN,37.77394,-122.4197,"(37.7738931209781, -122.419663628353)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c5fb10df8605cb94d81d19/photo_20160830_143024.jpg
6257110,08/30/2016 05:17:33 PM,2016,10/18/2016 02:37:42 AM,10/18/2016 02:37:42 AM,Closed,Case Resolved - done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of JULIA ST and MINNA ST,6,South of Market,SOUTHERN,37.77766,-122.412,"(37.7776190488903, -122.411870350648)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c62213df8605cb94d82696/photo_20160830_171651.jpg
6257233,08/30/2016 05:54:11 PM,2016,10/18/2016 12:56:47 AM,10/18/2016 12:56:47 AM,Closed,Case Resolved - Complete. LP just left there,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"218 EDDY ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78418,-122.4113,"(37.784152998488, -122.411295632132)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c62aaddf8605cb94d827a8/photo_20160830_175330.jpg
6258188,08/31/2016 08:00:20 AM,2016,10/18/2016 02:35:27 AM,10/18/2016 02:35:27 AM,Closed,Case Resolved - cleaned,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"241 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Civic Center,TENDERLOIN,37.78162,-122.4145,"(37.781658510475, -122.414478852129)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c6f0f9df8605cb94d83349/report.jpg
6258384,08/31/2016 08:38:51 AM,2016,10/18/2016 02:33:57 AM,10/18/2016 02:33:57 AM,Closed,Case Resolved - completed,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1557 SACRAMENTO ST, SAN FRANCISCO, CA, 94109",3,Nob Hill,CENTRAL,37.79163,-122.4185,"(37.791709072217, -122.418474635976)",Mobile/Open311,
6258489,08/31/2016 08:51:29 AM,2016,10/18/2016 12:54:00 AM,10/18/2016 12:54:00 AM,Closed,Case Resolved - done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"87 FORD ST, SAN FRANCISCO, CA, 94114",8,Castro,MISSION,37.76177,-122.4324,"(37.7617268716, -122.432460131507)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c6fcf6df8605cb94d836e3/report.jpg
6258555,08/31/2016 08:59:26 AM,2016,10/18/2016 12:54:54 AM,10/18/2016 12:54:54 AM,Closed,Case Resolved - done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"2178 MISSION ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76206,-122.4194,"(37.762143667238, -122.419587357347)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c6fed6df8605cb94d8376e/photo_20160831_085845.jpg
6258655,08/31/2016 09:13:23 AM,2016,10/18/2016 12:53:24 AM,10/18/2016 12:53:24 AM,Closed,Case Resolved - done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1450 15TH ST, SAN FRANCISCO, CA, 94103",9,Mission,MISSION,37.76709,-122.4168,"(37.766957928926, -122.416804263941)",Web Self Service,
6259022,08/31/2016 10:06:28 AM,2016,10/18/2016 02:29:50 AM,10/18/2016 02:29:50 AM,Closed,Case Resolved - Completed by zone personnel,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 8TH ST and HOWARD ST,6,South of Market,SOUTHERN,37.77632,-122.4116,"(37.776221313313, -122.411605962512)",Mobile/Open311,
6259439,08/31/2016 11:02:13 AM,2016,,08/31/2016 11:28:32 AM,Open,sent,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 3RD ST and MISSION BAY NORTH BLVD,6,Mission Bay,BAYVIEW,37.77105,-122.3895,"(37.771105452, -122.38959574)",Mobile/Open311,
6259585,08/31/2016 11:23:42 AM,2016,10/18/2016 12:51:20 AM,10/18/2016 12:51:20 AM,Closed,Case Resolved - completed,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 8TH ST and GROVE ST,6,Civic Center,TENDERLOIN,37.77858,-122.4149,"(37.7787192939328, -122.414741067879)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c720a3df8605cb94d8414b/photo_20160831_112156.jpg
6260176,08/31/2016 12:36:35 PM,2016,10/18/2016 02:25:24 AM,10/18/2016 02:25:24 AM,Closed,Case Resolved -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 17TH ST and HARRISON ST,9,Mission,MISSION,37.76397,-122.4133,"(37.7640908061458, -122.413002774074)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c731bbdf8605cb94d84653/photo_20160831_123601.jpg
6261472,08/31/2016 03:31:13 PM,2016,10/18/2016 02:21:25 AM,10/18/2016 02:21:25 AM,Closed,Case Resolved -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"827 STOCKTON ST, SAN FRANCISCO, CA, 94108",3,Nob Hill,CENTRAL,37.79355,-122.408,"(37.793512774413, -122.407928282008)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c75aa6df8605cb94d84fed/photo_20160831_153134.jpg
6263808,09/01/2016 09:27:50 AM,2016,10/18/2016 02:15:35 AM,10/18/2016 02:15:35 AM,Closed,Case Resolved - cleaned,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of MINNA ST and 8TH ST,6,South of Market,SOUTHERN,37.77703,-122.4126,"(37.7770265186494, -122.412616812842)",Voice In,
6263976,09/01/2016 09:52:32 AM,2016,10/18/2016 02:14:49 AM,10/18/2016 02:14:49 AM,Closed,Case Resolved - done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1570 BURKE AVE, SAN FRANCISCO, CA, 94124",10,India Basin,BAYVIEW,37.74482,-122.3851,"(37.744491103223, -122.385777689234)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c85cc8df8605cb94d86b83/report.jpg
6264015,09/01/2016 09:57:25 AM,2016,10/18/2016 12:22:42 AM,10/18/2016 12:22:42 AM,Closed,Case Resolved - done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1653 VALENCIA ST, SAN FRANCISCO, CA, 94110",9,Bernal Heights,INGLESIDE,37.74673,-122.42,"(37.746763721267, -122.419967035794)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c85debdf8605cb94d86be9/photo_20160901_095638.jpg
6265195,09/01/2016 01:02:05 PM,2016,10/17/2016 07:18:42 PM,10/17/2016 07:18:42 PM,Closed,Case Resolved - 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 16TH ST and FOLSOM ST,9,Mission,MISSION,37.76531,-122.4152,"(37.7653147489607, -122.415308353435)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c88936df8605cb94d87526/photo_20160901_130116.jpg
6265348,09/01/2016 01:31:26 PM,2016,10/17/2016 07:44:24 PM,10/17/2016 07:44:24 PM,Closed,Case Resolved - 1098 - done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"21 FLORIDA ST, SAN FRANCISCO, CA, 94103",9,Mission,MISSION,37.76868,-122.4115,"(37.768596761967, -122.411680168992)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c89015df8605cb94d87619/photo_20160901_133022.jpg
6265421,09/01/2016 01:41:16 PM,2016,10/17/2016 07:18:05 PM,10/17/2016 07:18:05 PM,Closed,Case Resolved - 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"396 12TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.76995,-122.4132,"(37.770034720292, -122.413383130892)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c89262df8605cb94d8769c/photo_20160901_134025.jpg
6265794,09/01/2016 02:47:17 PM,2016,10/17/2016 07:41:34 PM,10/17/2016 07:41:34 PM,Closed,Case Resolved - 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 16TH ST and ALABAMA ST,9,Mission,MISSION,37.76514,-122.4124,"(37.7654897134671, -122.412416304692)",Web Self Service,
6266513,09/01/2016 05:17:51 PM,2016,10/17/2016 07:15:33 PM,10/17/2016 07:15:33 PM,Closed,Case Resolved - 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1114 MARKET ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78091,-122.4129,"(37.780809500923, -122.412700149237)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c8c52adf8605cb94d87f38/report.jpg
6266809,09/01/2016 06:49:32 PM,2016,10/17/2016 07:15:00 PM,10/17/2016 07:15:00 PM,Closed,Case Resolved -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 13TH ST and BERNICE ST,6,South of Market,MISSION,37.76954,-122.4141,"(37.7695368025572, -122.414121985783)",Voice In,
6266830,09/01/2016 07:00:12 PM,2016,10/17/2016 07:40:16 PM,10/17/2016 07:40:16 PM,Closed,Case Resolved - 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of MASONIC AVE and WALLER ST,5,Haight Ashbury,PARK,37.76928,-122.4451,"(37.7692842418914, -122.445105965535)",Voice In,
6267045,09/01/2016 08:55:07 PM,2016,10/17/2016 07:14:34 PM,10/17/2016 07:14:34 PM,Closed,Case Resolved - Completed,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of POST ST and POLK ST,-1,Lower Nob Hill,NORTHERN,37.78683,-122.4199,"(37.7868276010985, -122.419928071258)",Voice In,
6267641,09/02/2016 08:06:42 AM,2016,10/17/2016 07:27:39 PM,10/17/2016 07:27:39 PM,Closed,Case Resolved - 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of ELGIN PARK and MCCOPPIN ST,8,Mint Hill,SOUTHERN,37.77148,-122.4232,"(37.7714780731504, -122.42333476297)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c9957bdf8605cb94d88c03/report.jpg
6267813,09/02/2016 08:41:15 AM,2016,10/17/2016 07:27:10 PM,10/17/2016 07:27:10 PM,Closed,Case Resolved - Completed by zone personnel,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"719 MINNA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77672,-122.413,"(37.776711268075, -122.412820353256)",Mobile/Open311,
6268040,09/02/2016 09:19:31 AM,2016,10/17/2016 07:37:49 PM,10/17/2016 07:37:49 PM,Closed,Case Resolved - Completed by zone personnel,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"45 HYDE ST, SAN FRANCISCO, CA, 94102",6,Civic Center,TENDERLOIN,37.77982,-122.416,"(37.780320846094, -122.415378659212)",Mobile/Open311,
6268311,09/02/2016 10:06:57 AM,2016,10/17/2016 07:26:26 PM,10/17/2016 07:26:26 PM,Closed,Case Resolved - 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1849 HARRISON ST, SAN FRANCISCO, CA, 94103",9,Mission,MISSION,37.76722,-122.4128,"(37.767385760964, -122.413132231257)",Web Self Service,http://mobile311.sfgov.org/media/san_francisco/report/photos/57c9b1abdf8605cb94d8926f/20160902_082843.jpg
6268508,09/02/2016 10:45:46 AM,2016,09/02/2016 01:10:39 PM,09/02/2016 01:10:39 PM,Closed,Case Resolved -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"302 BRODERICK ST, SAN FRANCISCO, CA, 94117",5,Panhandle,PARK,37.77344,-122.4388,"(37.776321813015, -122.439849309348)",Voice In,
6270150,09/02/2016 04:14:01 PM,2016,10/17/2016 07:34:49 PM,10/17/2016 07:34:49 PM,Closed,Case Resolved - 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"132 RUSS ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77832,-122.4077,"(37.778297193562, -122.407799843371)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57ca07b3df8605cb94d89cf9/photo_20160902_161350.jpg
6270341,09/02/2016 05:12:29 PM,2016,10/17/2016 07:23:27 PM,10/17/2016 07:23:27 PM,Closed,Case Resolved - 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of CHASE CT and END,6,South of Market,SOUTHERN,37.77294,-122.4198,"(37.7728819354834, -122.419835093031)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57ca1564df8605cb94d89ef7/photo_20160902_171047.jpg
